60.39	8.0
59.46	6.0
56.72	3.0
55.09	4.0
59.63	3.0
54.41	4.0
46.15	5.0
29.92	4.0
52.07	3.0
57.64	6.0
55.9	3.0
44.65	4.0
60.79	6.0
50.38	6.0
62.09	3.0
51.05	4.0
53.11	2.0
64.75	7.0
61.68	6.0
51.3	5.0
59.63	1.0
56.13	6.0
42.12	4.0
60.37	7.0
37.6	6.0
51.12	4.0
46.04	2.0
42.52	10.0
66.51	10.0
37.17	5.0
55.8	5.0
56.27	4.0
65.04	8.0
43.77	6.0
63.01	7.0
42.77	6.0
44.26	8.0
55.84	9.0
52.42	7.0
29.67	5.0
46.95	8.0
46.28	5.0
55.74	5.0
56.12	3.0
54.26	4.0
56.04	1.0
60.79	8.0
50.19	5.0
50.72	6.0
52.72	2.0
61.67	5.0
47.17	5.0
51.93	5.0
38.38	6.0
57.32	9.0
39.57	4.0
68.99	4.0
35.39	7.0
56.91	8.0
48.66	4.0
57.91	4.0
41.25	6.0
46.26	8.0
27.99	2.0
40.4	5.0
45.54	3.0
34.68	6.0
48.75	6.0
46.79	7.0
53.83	6.0
51.13	5.0
61.03	7.0
32.3	5.0
55.84	5.0
29.73	4.0
58.43	5.0
45.56	3.0
56.99	7.0
42.04	4.0
54.03	3.0
49.17	5.0
55.12	6.0
39.28	6.0
39.88	4.0
34.49	8.0
50.52	7.0
40.7	2.0
53.33	3.0
34.04	5.0
45.54	11.0
52.09	8.0
45.01	8.0
52.06	3.0
58.46	5.0
37.58	7.0
46.91	2.0
48.57	8.0
25.39	7.0
53.29	8.0
55.97	3.0
39.14	7.0
48.74	4.0
52.26	2.0
67.57	7.0
38.43	4.0
29.59	4.0
39.81	8.0
37.84	3.0
53.56	2.0
48.79	2.0
37.66	2.0
52.05	7.0
65.27	6.0
38.74	6.0
29.28	3.0
21.6	3.0
28.7	0.0
46.08	7.0
42.02	5.0
49.96	1.0
48.05	9.0
61.36	5.0
52.83	7.0
69.19	4.0
33.2	3.0
51.27	5.0
54.48	2.0
42.47	7.0
46.2	5.0
47.92	2.0
49.43	5.0
38.26	5.0
30.5	5.0
48.88	7.0
49.45	4.0
60.69	6.0
57.36	7.0
51.15	6.0
30.3	1.0
55.41	3.0
44.98	3.0
56.9	10.0
36.37	5.0
55.2	1.0
66.98	9.0
65.93	3.0
50.89	5.0
40.97	3.0
46.17	3.0
43.19	5.0
42.01	6.0
66.26	6.0
48.41	6.0
64.68	10.0
65.17	2.0
40.48	4.0
38.74	7.0
39.83	4.0
42.94	3.0
54.04	7.0
35.32	6.0
62.47	4.0
39.72	7.0
47.95	9.0
40.29	7.0
51.25	5.0
51.77	3.0
32.28	8.0
44.08	5.0
52.84	4.0
48.98	3.0
57.0	8.0
58.22	5.0
41.38	2.0
45.01	7.0
43.28	9.0
52.78	9.0
37.25	8.0
53.88	3.0
53.84	6.0
52.7	1.0
44.56	4.0
50.16	7.0
51.76	4.0
40.61	4.0
56.47	8.0
41.94	6.0
62.92	7.0
65.48	7.0
48.82	2.0
39.13	4.0
30.27	4.0
47.01	6.0
39.04	4.0
36.6	4.0
60.09	3.0
38.5	7.0
60.46	3.0
48.26	5.0
46.74	2.0
44.85	2.0
61.38	6.0
63.88	6.0
44.43	4.0
59.64	6.0
55.07	1.0
56.72	7.0
52.33	4.0
47.04	7.0
45.59	6.0
45.47	5.0
50.18	3.0
38.85	8.0
51.57	3.0
56.38	1.0
43.52	8.0
53.46	5.0
45.74	4.0
46.48	6.0
50.63	8.0
43.06	3.0
34.77	4.0
47.34	5.0
59.12	11.0
41.22	4.0
46.41	10.0
45.58	4.0
45.28	7.0
55.43	6.0
54.32	4.0
40.04	3.0
62.46	5.0
60.24	4.0
54.78	6.0
52.11	4.0
46.1	6.0
46.13	9.0
45.62	5.0
56.74	3.0
42.62	4.0
74.88	7.0
33.22	3.0
39.93	4.0
60.35	2.0
54.66	4.0
34.96	6.0
58.1	8.0
46.64	2.0
63.0	6.0
48.1	9.0
38.66	3.0
48.91	0.0
63.5	4.0
44.26	4.0
36.23	3.0
45.16	5.0
49.35	8.0
49.73	11.0
54.63	5.0
54.04	7.0
60.63	6.0
40.05	0.0
61.61	1.0
45.63	8.0
40.1	4.0
35.24	7.0
49.02	7.0
50.07	8.0
54.38	4.0
56.85	3.0
42.39	4.0
49.53	4.0
37.42	8.0
57.2	6.0
38.4	4.0
50.1	5.0
53.42	1.0
50.55	4.0
45.7	7.0
48.56	3.0
59.31	7.0
46.6	4.0
49.49	3.0
40.67	5.0
62.34	3.0
56.89	7.0
52.19	4.0
39.67	5.0
49.69	5.0
56.33	3.0
44.21	5.0
43.54	6.0
33.63	5.0
58.27	1.0
40.18	6.0
50.38	5.0
37.68	5.0
50.65	3.0
44.0	7.0
50.05	8.0
56.99	7.0
66.04	5.0
33.17	2.0
45.31	6.0
64.43	8.0
52.05	4.0
45.12	4.0
55.8	8.0
55.43	4.0
43.25	4.0
55.56	4.0
47.95	8.0
66.13	5.0
50.75	2.0
64.75	4.0
36.52	7.0
60.46	4.0
49.37	9.0
50.69	7.0
70.29	8.0
50.64	2.0
38.68	4.0
56.9	3.0
43.42	8.0
40.0	6.0
66.08	4.0
62.75	6.0
50.25	10.0
41.55	3.0
51.98	3.0
56.02	5.0
47.55	3.0
45.86	6.0
44.31	4.0
63.6	2.0
51.62	6.0
47.76	3.0
49.68	9.0
45.02	5.0
37.79	3.0
49.27	5.0
39.67	9.0
50.9	9.0
29.54	5.0
44.2	6.0
59.43	5.0
45.78	8.0
48.82	5.0
51.48	6.0
36.11	9.0
47.52	6.0
57.27	9.0
47.95	5.0
49.19	7.0
54.0	4.0
52.27	7.0
62.39	4.0
48.22	5.0
71.83	5.0
42.53	3.0
41.02	9.0
39.76	8.0
54.67	4.0
65.55	3.0
56.67	5.0
58.09	3.0
45.26	11.0
48.47	6.0
60.23	2.0
39.97	3.0
67.34	1.0
67.87	3.0
29.69	6.0
54.15	5.0
51.15	3.0
50.1	5.0
68.64	3.0
54.16	3.0
43.23	3.0
63.62	4.0
52.73	3.0
64.16	7.0
50.08	3.0
47.15	3.0
49.3	1.0
43.37	4.0
49.88	5.0
55.95	8.0
47.52	8.0
56.61	6.0
53.26	6.0
55.77	5.0
44.67	7.0
55.07	4.0
39.75	3.0
65.73	5.0
49.55	3.0
59.63	4.0
54.67	5.0
56.32	8.0
44.71	6.0
45.95	3.0
54.84	6.0
47.34	6.0
45.73	3.0
48.84	7.0
57.45	6.0
60.97	9.0
50.64	4.0
52.12	5.0
34.72	5.0
53.49	4.0
56.82	3.0
50.26	5.0
44.29	6.0
29.93	4.0
58.14	7.0
43.63	8.0
52.03	4.0
55.81	6.0
69.54	7.0
35.54	6.0
37.06	8.0
44.46	4.0
53.36	11.0
54.1	8.0
41.54	8.0
37.17	2.0
48.39	5.0
51.92	7.0
60.39	7.0
40.03	4.0
32.36	5.0
65.55	2.0
58.83	3.0
59.37	6.0
74.91	5.0
51.97	5.0
35.67	5.0
41.93	4.0
48.01	6.0
29.85	6.0
57.22	7.0
52.76	4.0
71.84	3.0
57.11	5.0
45.24	3.0
65.49	6.0
58.16	9.0
30.44	3.0
58.54	7.0
55.85	5.0
54.94	7.0
66.46	6.0
44.42	6.0
63.96	5.0
44.38	5.0
67.31	5.0
54.63	2.0
50.98	0.0
66.8	6.0
52.43	6.0
39.4	8.0
50.63	3.0
49.28	6.0
72.16	5.0
36.74	7.0
52.48	8.0
59.95	7.0
65.88	8.0
49.83	9.0
60.85	5.0
59.7	10.0
66.76	2.0
50.68	4.0
44.67	5.0
53.88	4.0
48.34	4.0
46.08	3.0
58.53	8.0
53.43	6.0
51.34	8.0
74.11	6.0
55.79	5.0
71.3	8.0
59.34	9.0
73.13	3.0
38.97	4.0
31.88	7.0
26.14	5.0
35.39	8.0
60.21	6.0
49.17	0.0
35.29	3.0
51.57	5.0
56.01	4.0
59.08	5.0
56.78	6.0
56.02	5.0
31.3	5.0
56.1	9.0
60.55	7.0
64.6	3.0
32.09	6.0
52.49	6.0
61.01	7.0
57.26	6.0
34.42	6.0
44.44	7.0
45.53	5.0
44.78	6.0
31.13	6.0
39.02	4.0
53.34	2.0
51.01	5.0
48.81	6.0
50.16	4.0
66.56	4.0
51.05	4.0
51.44	5.0
49.22	5.0
44.82	7.0
55.23	8.0
45.51	3.0
44.53	4.0
25.9	3.0
61.28	6.0
30.89	5.0
41.6	6.0
69.79	6.0
47.48	3.0
50.64	3.0
62.55	3.0
40.97	6.0
64.38	6.0
72.33	5.0
57.8	8.0
60.3	7.0
45.25	8.0
61.46	6.0
50.14	3.0
51.31	2.0
41.42	6.0
33.65	8.0
37.09	7.0
35.76	7.0
54.8	6.0
41.47	6.0
43.54	4.0
42.72	3.0
56.12	2.0
51.91	6.0
39.26	7.0
50.81	5.0
53.0	5.0
43.65	8.0
58.17	5.0
58.88	5.0
49.9	6.0
49.94	3.0
63.02	3.0
41.73	4.0
58.95	2.0
52.33	6.0
49.25	7.0
71.63	6.0
53.34	8.0
40.49	5.0
35.32	2.0
41.45	3.0
61.34	5.0
43.15	8.0
42.32	5.0
30.44	4.0
56.59	6.0
45.05	4.0
47.22	7.0
34.87	4.0
47.16	4.0
44.75	3.0
41.62	9.0
47.67	4.0
51.09	7.0
54.14	8.0
74.51	5.0
51.47	7.0
29.96	6.0
35.52	6.0
51.63	7.0
31.73	8.0
65.39	5.0
41.39	10.0
43.95	5.0
54.48	8.0
58.12	8.0
53.04	4.0
43.05	4.0
56.28	7.0
42.21	8.0
35.47	3.0
42.97	8.0
70.3	2.0
41.82	3.0
63.43	10.0
45.45	3.0
56.25	6.0
41.64	1.0
49.85	5.0
44.93	5.0
45.35	6.0
66.26	3.0
56.11	1.0
40.37	4.0
27.14	4.0
46.89	6.0
52.27	1.0
40.92	6.0
58.37	2.0
32.08	4.0
50.93	6.0
67.87	2.0
59.36	7.0
47.05	5.0
59.87	4.0
32.52	10.0
43.65	2.0
49.98	4.0
61.27	6.0
40.5	4.0
62.04	5.0
50.56	3.0
31.4	7.0
41.91	6.0
38.34	4.0
42.44	3.0
45.94	6.0
60.7	3.0
55.02	3.0
50.91	5.0
54.92	2.0
65.84	6.0
55.84	4.0
51.61	2.0
45.94	3.0
31.39	5.0
41.02	7.0
34.61	6.0
34.0	6.0
34.34	0.0
53.94	4.0
53.75	3.0
69.02	5.0
60.75	5.0
50.41	3.0
49.24	5.0
65.23	5.0
44.8	7.0
48.77	6.0
48.43	3.0
56.71	8.0
53.06	5.0
26.95	8.0
46.54	4.0
43.23	4.0
59.07	1.0
35.88	4.0
49.41	7.0
45.0	7.0
58.96	6.0
60.01	6.0
43.02	7.0
43.2	7.0
62.91	7.0
39.21	6.0
40.92	7.0
41.31	5.0
69.15	3.0
69.44	8.0
48.14	3.0
53.95	3.0
62.97	2.0
74.19	9.0
51.73	3.0
28.32	3.0
46.75	4.0
47.98	8.0
43.98	4.0
41.47	6.0
77.94	8.0
53.72	6.0
60.71	6.0
52.3	4.0
56.09	6.0
25.69	8.0
45.3	5.0
58.88	6.0
59.43	6.0
57.76	5.0
47.29	3.0
28.69	6.0
42.88	5.0
57.96	2.0
46.72	3.0
60.59	8.0
36.03	6.0
64.94	1.0
53.9	4.0
49.08	5.0
38.58	3.0
38.13	4.0
46.65	3.0
46.88	6.0
49.9	4.0
48.73	8.0
31.88	6.0
62.58	5.0
61.6	3.0
52.03	4.0
28.98	5.0
64.43	3.0
48.26	3.0
53.25	3.0
45.32	4.0
49.93	11.0
50.28	6.0
48.58	8.0
67.82	6.0
59.91	6.0
64.55	7.0
58.33	3.0
32.88	6.0
57.98	6.0
52.67	6.0
51.51	5.0
54.46	3.0
69.63	5.0
49.92	2.0
48.66	6.0
38.6	2.0
39.93	5.0
66.74	6.0
40.44	6.0
52.86	5.0
39.75	8.0
61.33	1.0
57.2	2.0
65.91	3.0
40.0	9.0
49.98	4.0
66.0	3.0
52.84	4.0
59.6	5.0
48.82	6.0
41.85	6.0
53.52	9.0
47.65	6.0
56.01	6.0
46.18	1.0
64.8	8.0
69.64	8.0
56.23	2.0
34.12	4.0
61.8	1.0
31.13	4.0
73.18	8.0
55.61	6.0
51.84	2.0
59.76	4.0
54.84	7.0
36.31	6.0
29.94	4.0
49.01	4.0
47.93	5.0
54.86	4.0
34.3	8.0
53.1	4.0
41.62	4.0
67.55	9.0
60.29	6.0
60.44	3.0
30.15	6.0
48.98	7.0
45.56	4.0
46.39	7.0
54.84	3.0
45.67	7.0
47.0	5.0
40.99	7.0
50.64	5.0
53.24	3.0
61.45	9.0
48.35	3.0
33.51	4.0
47.64	5.0
31.37	5.0
41.53	5.0
56.07	6.0
54.43	4.0
65.17	4.0
50.66	6.0
56.41	7.0
49.76	5.0
44.0	4.0
55.67	2.0
53.45	5.0
48.64	6.0
39.16	5.0
43.46	6.0
48.79	5.0
51.7	5.0
34.76	5.0
41.93	6.0
64.32	4.0
45.64	6.0
49.3	5.0
41.5	4.0
54.82	5.0
48.47	4.0
43.07	1.0
64.36	6.0
66.9	5.0
60.9	6.0
42.6	5.0
60.85	5.0
66.57	2.0
53.67	6.0
65.02	11.0
43.18	4.0
52.0	3.0
54.1	4.0
47.57	6.0
49.57	5.0
44.84	7.0
55.73	1.0
37.3	5.0
55.44	5.0
47.04	4.0
51.36	9.0
70.59	2.0
56.02	6.0
46.99	7.0
53.64	3.0
39.17	4.0
39.19	8.0
52.8	7.0
55.62	3.0
43.95	3.0
39.31	6.0
42.46	5.0
47.59	4.0
40.71	5.0
31.62	2.0
31.14	9.0
39.21	6.0
50.7	7.0
47.91	4.0
54.47	4.0
47.52	2.0
65.2	7.0
59.48	4.0
62.58	5.0
50.47	6.0
53.41	3.0
83.42	5.0
58.78	3.0
41.65	7.0
53.0	3.0
56.12	0.0
37.54	5.0
46.08	7.0
34.55	7.0
46.45	4.0
66.17	6.0
44.1	2.0
56.24	5.0
53.48	5.0
70.32	4.0
46.94	6.0
36.98	6.0
49.3	3.0
27.04	6.0
45.28	6.0
50.03	2.0
68.13	2.0
26.78	2.0
58.24	5.0
46.98	6.0
34.04	9.0
53.49	4.0
44.63	2.0
51.27	6.0
62.51	4.0
42.25	5.0
39.53	6.0
46.59	4.0
27.8	6.0
52.12	7.0
49.26	7.0
55.56	5.0
40.53	4.0
53.96	1.0
44.44	7.0
61.23	3.0
32.67	3.0
36.99	3.0
49.41	4.0
57.89	6.0
50.86	5.0
57.64	8.0
51.43	5.0
37.73	3.0
58.56	3.0
45.26	4.0
37.1	6.0
44.41	3.0
50.62	7.0
55.14	1.0
39.01	5.0
52.11	7.0
64.48	5.0
48.69	6.0
57.18	5.0
59.04	6.0
48.86	7.0
59.12	7.0
45.86	7.0
60.78	0.0
56.91	5.0
34.95	0.0
47.84	4.0
48.14	2.0
44.89	1.0
65.76	9.0
41.39	8.0
66.81	5.0
58.92	3.0
46.72	7.0
44.12	2.0
53.59	2.0
60.9	5.0
38.06	7.0
64.21	7.0
56.61	8.0
48.03	5.0
48.63	4.0
46.73	5.0
51.97	5.0
60.65	5.0
54.41	6.0
65.88	5.0
38.04	4.0
26.27	4.0
60.05	6.0
50.65	4.0
50.07	4.0
44.68	1.0
69.88	7.0
48.53	6.0
61.06	8.0
54.4	4.0
65.32	3.0
48.91	2.0
47.33	3.0
49.7	3.0
35.97	7.0
55.46	5.0
49.48	4.0
45.89	8.0
45.69	3.0
70.45	6.0
58.45	6.0
65.42	6.0
38.21	5.0
42.86	4.0
44.62	2.0
58.27	6.0
34.84	8.0
56.96	7.0
58.07	11.0
51.52	8.0
36.76	7.0
51.86	4.0
57.16	4.0
48.67	3.0
59.0	4.0
54.36	2.0
41.52	4.0
46.37	5.0
51.91	6.0
65.6	6.0
61.92	4.0
40.24	5.0
65.11	5.0
26.3	7.0
41.87	6.0
51.6	6.0
43.69	4.0
63.9	7.0
72.04	3.0
50.67	4.0
57.78	1.0
69.93	3.0
56.26	6.0
44.91	7.0
52.01	7.0
41.83	5.0
49.27	5.0
40.09	5.0
75.09	5.0
44.64	4.0
41.63	6.0
54.41	5.0
27.46	5.0
52.21	5.0
74.91	4.0
25.48	5.0
52.75	4.0
45.21	7.0
49.97	6.0
55.33	5.0
30.34	6.0
53.01	4.0
58.27	6.0
41.23	6.0
46.1	4.0
60.1	5.0
51.02	7.0
52.59	4.0
43.26	2.0
50.62	8.0
46.51	8.0
49.64	5.0
50.67	4.0
65.59	9.0
45.58	7.0
55.72	5.0
44.47	4.0
55.88	5.0
47.4	6.0
64.15	8.0
61.37	1.0
35.09	4.0
47.59	5.0
53.96	4.0
63.61	5.0
45.05	4.0
43.89	5.0
57.82	7.0
50.96	3.0
42.94	5.0
67.08	1.0
49.88	6.0
37.35	5.0
53.29	6.0
37.04	5.0
50.28	4.0
50.96	6.0
46.38	6.0
34.79	4.0
38.92	7.0
46.54	4.0
62.24	10.0
50.96	1.0
53.23	6.0
53.89	2.0
74.41	5.0
50.85	5.0
62.67	1.0
36.33	8.0
50.48	8.0
43.32	4.0
50.78	2.0
49.62	4.0
52.6	4.0
45.29	9.0
64.98	3.0
41.82	4.0
55.3	4.0
52.57	7.0
51.53	2.0
46.71	4.0
52.3	3.0
43.69	6.0
29.7	6.0
53.59	5.0
48.51	8.0
29.01	3.0
56.14	9.0
56.83	5.0
59.93	7.0
52.72	4.0
59.63	3.0
32.63	4.0
26.62	5.0
66.95	5.0
35.24	2.0
66.96	4.0
54.87	6.0
70.04	1.0
45.11	6.0
44.77	2.0
75.68	7.0
53.45	5.0
55.01	6.0
34.24	4.0
52.42	5.0
37.0	5.0
49.14	6.0
49.35	6.0
32.54	8.0
52.15	4.0
47.49	5.0
54.5	5.0
31.58	6.0
59.91	7.0
34.02	6.0
57.14	2.0
38.27	8.0
33.56	7.0
57.74	4.0
51.29	5.0
51.87	4.0
41.31	5.0
16.39	8.0
56.55	5.0
41.0	6.0
31.72	2.0
63.75	4.0
67.15	7.0
33.66	8.0
40.32	6.0
52.41	3.0
56.56	4.0
50.32	5.0
50.72	5.0
25.17	6.0
45.32	6.0
45.15	7.0
38.63	4.0
63.43	4.0
32.45	6.0
34.68	7.0
49.89	2.0
66.63	9.0
34.11	5.0
56.86	4.0
46.14	5.0
69.49	1.0
67.46	4.0
37.83	7.0
52.81	5.0
35.42	3.0
48.84	4.0
58.43	2.0
37.76	5.0
29.88	4.0
49.48	2.0
36.84	5.0
53.5	5.0
48.95	2.0
51.91	6.0
72.14	6.0
51.91	6.0
32.58	6.0
52.68	3.0
58.94	5.0
63.95	3.0
36.88	5.0
57.25	3.0
44.51	6.0
58.4	7.0
38.4	4.0
44.95	5.0
47.87	4.0
35.83	6.0
24.58	4.0
48.71	5.0
56.67	3.0
48.72	6.0
47.6	1.0
55.05	6.0
62.81	6.0
50.86	4.0
51.63	4.0
27.83	5.0
50.4	7.0
53.69	5.0
48.17	4.0
38.25	6.0
54.66	3.0
42.41	7.0
52.04	1.0
67.41	4.0
50.71	7.0
48.45	6.0
58.03	4.0
64.12	4.0
41.6	7.0
42.32	6.0
69.72	4.0
60.39	7.0
57.86	6.0
58.88	6.0
54.94	7.0
48.64	4.0
69.66	4.0
55.4	9.0
42.27	4.0
58.67	1.0
58.64	1.0
49.85	8.0
37.14	2.0
33.95	5.0
40.72	6.0
56.34	6.0
72.41	7.0
48.52	7.0
68.6	4.0
61.86	7.0
52.59	5.0
50.94	6.0
58.56	7.0
62.48	7.0
27.48	5.0
37.26	1.0
70.3	3.0
42.54	5.0
54.23	5.0
52.43	11.0
54.87	4.0
33.42	4.0
67.51	7.0
52.69	1.0
55.16	7.0
52.11	4.0
54.27	6.0
56.07	5.0
46.64	5.0
39.64	4.0
43.58	7.0
54.64	5.0
39.87	4.0
52.7	7.0
45.53	4.0
50.34	6.0
53.39	4.0
44.5	8.0
62.6	6.0
53.76	4.0
54.1	7.0
56.2	6.0
49.33	7.0
72.9	7.0
45.83	2.0
57.25	0.0
66.67	5.0
34.86	3.0
51.34	6.0
49.93	5.0
49.43	7.0
49.56	4.0
64.63	8.0
68.18	5.0
56.45	6.0
35.82	5.0
51.35	6.0
48.34	5.0
45.94	6.0
42.37	5.0
60.81	6.0
36.82	5.0
47.77	6.0
59.02	3.0
60.99	4.0
63.68	4.0
40.54	5.0
47.81	6.0
49.72	4.0
58.11	7.0
60.73	5.0
47.39	7.0
63.15	0.0
71.55	4.0
55.78	7.0
44.77	3.0
36.18	5.0
55.18	5.0
67.74	1.0
59.16	8.0
55.51	8.0
40.01	1.0
49.71	6.0
56.49	4.0
55.05	7.0
57.91	7.0
50.49	3.0
56.18	6.0
51.35	2.0
48.29	5.0
30.16	5.0
57.01	7.0
42.9	6.0
64.85	6.0
61.21	7.0
31.6	5.0
43.61	3.0
35.6	1.0
55.47	9.0
37.15	7.0
48.09	5.0
49.65	11.0
31.25	4.0
54.0	6.0
47.68	4.0
48.19	6.0
37.64	7.0
63.66	1.0
34.94	5.0
34.41	4.0
47.46	2.0
60.78	6.0
55.58	4.0
44.49	4.0
36.07	5.0
49.26	7.0
64.9	6.0
53.25	3.0
54.25	7.0
48.47	3.0
50.56	5.0
45.67	7.0
59.67	3.0
47.77	5.0
51.2	9.0
52.57	5.0
56.52	7.0
63.71	6.0
63.72	8.0
65.08	3.0
48.42	5.0
41.08	2.0
46.2	5.0
47.74	7.0
50.78	5.0
62.3	5.0
38.42	2.0
51.55	6.0
41.31	6.0
57.2	5.0
51.97	7.0
34.74	4.0
62.81	4.0
55.97	4.0
54.99	6.0
58.13	4.0
66.86	6.0
45.03	11.0
53.54	7.0
23.2	8.0
64.13	6.0
53.11	3.0
62.58	8.0
57.68	2.0
29.13	5.0
58.83	5.0
44.83	7.0
40.46	7.0
58.92	4.0
56.04	6.0
41.14	6.0
48.35	7.0
56.17	1.0
47.57	5.0
44.22	5.0
52.85	4.0
41.15	7.0
47.82	4.0
66.89	3.0
43.25	7.0
74.47	5.0
47.43	2.0
49.34	3.0
56.37	3.0
50.64	4.0
60.36	5.0
45.74	5.0
60.32	5.0
59.08	5.0
40.87	5.0
63.55	1.0
54.65	4.0
53.47	4.0
41.7	5.0
55.76	7.0
53.33	5.0
49.58	4.0
40.9	5.0
54.32	5.0
52.11	11.0
54.34	3.0
41.75	5.0
49.19	5.0
46.8	6.0
30.97	8.0
42.42	4.0
30.31	6.0
32.95	10.0
58.13	6.0
64.32	3.0
39.93	4.0
40.63	3.0
48.81	6.0
40.34	2.0
54.29	9.0
47.92	7.0
55.11	6.0
58.93	6.0
34.04	6.0
50.3	8.0
51.38	4.0
42.02	1.0
39.33	6.0
49.76	7.0
46.96	1.0
58.61	5.0
32.53	4.0
38.94	8.0
46.81	9.0
50.56	5.0
37.57	6.0
49.86	5.0
53.57	4.0
35.15	5.0
36.91	6.0
60.04	5.0
41.25	3.0
49.53	7.0
44.54	7.0
53.61	3.0
62.81	7.0
49.22	8.0
52.34	7.0
55.11	3.0
50.03	9.0
54.39	3.0
47.56	5.0
39.39	8.0
46.85	7.0
37.68	7.0
50.56	5.0
179.22	95.0
192.34	69.0
140.25	92.0
184.28	70.0
200.58	50.0
197.99	95.0
199.81	32.0
168.45	70.0
197.87	74.0
172.08	87.0
164.31	45.0
162.56	56.0
165.2	74.0
211.36	5.0
157.51	59.0
208.47	26.0
180.95	85.0
167.83	70.0
144.23	49.0
163.82	79.0
186.28	4.0
182.21	72.0
149.08	78.0
171.83	50.0
212.8	51.0
185.3	49.0
170.11	49.0
175.82	80.0
234.52	88.0
164.03	86.0
200.77	79.0
168.47	56.0
184.79	89.0
158.61	71.0
192.11	68.0
176.49	82.0
190.97	76.0
175.93	53.0
157.99	44.0
197.56	57.0
140.32	56.0
162.56	23.0
181.12	58.0
197.26	76.0
156.85	58.0
164.13	99.0
187.37	86.0
174.32	28.0
145.21	96.0
178.05	29.0
183.7	74.0
121.07	57.0
171.16	51.0
148.0	66.0
162.93	75.0
163.17	91.0
184.96	65.0
178.28	71.0
190.13	52.0
167.55	70.0
176.01	70.0
157.02	21.0
173.72	84.0
224.47	52.0
219.46	75.0
156.79	46.0
193.01	43.0
191.2	70.0
183.98	61.0
181.04	58.0
192.37	99.0
185.03	41.0
202.94	80.0
178.47	99.0
213.93	47.0
188.36	63.0
164.08	71.0
173.91	75.0
175.29	34.0
208.65	45.0
212.49	25.0
183.78	56.0
162.3	74.0
164.83	53.0
172.53	76.0
179.26	79.0
187.12	99.0
191.47	93.0
202.02	38.0
188.06	75.0
201.54	90.0
165.23	57.0
183.92	29.0
166.22	77.0
167.75	41.0
219.54	39.0
209.43	64.0
145.28	91.0
185.5	67.0
168.77	55.0
174.41	36.0
169.45	67.0
159.2	46.0
184.76	56.0
228.21	61.0
151.81	67.0
158.47	100.0
186.03	65.0
169.85	99.0
154.52	51.0
198.3	99.0
149.71	78.0
182.53	99.0
204.62	38.0
224.94	27.0
177.2	87.0
182.4	83.0
189.88	97.0
214.17	73.0
159.8	58.0
150.8	8.0
149.55	7.0
154.72	19.0
188.1	15.0
151.59	4.0
209.27	11.0
184.26	7.0
184.77	15.0
168.27	14.0
178.52	17.0
190.16	12.0
176.3	18.0
195.01	10.0
176.1	5.0
186.4	19.0
158.63	13.0
190.1	6.0
198.1	3.0
165.93	1.0
162.35	13.0
203.98	11.0
177.21	16.0
192.25	12.0
164.47	7.0
210.88	12.0
171.76	12.0
180.06	8.0
166.36	1.0
203.85	12.0
200.37	1.0
149.51	10.0
180.26	15.0
203.91	12.0
203.13	11.0
139.35	6.0
158.88	20.0
194.37	15.0
170.38	16.0
179.61	15.0
221.45	3.0
181.05	4.0
179.97	0.0
192.78	7.0
174.71	9.0
168.64	5.0
156.17	17.0
186.51	15.0
173.21	14.0
166.02	12.0
159.14	8.0
207.13	13.0
183.67	14.0
171.29	14.0
200.64	10.0
179.25	12.0
177.43	10.0
180.8	9.0
166.45	17.0
156.41	10.0
172.5	5.0
158.02	8.0
179.76	8.0
163.26	13.0
177.75	12.0
184.44	5.0
187.98	15.0
146.8	18.0
196.9	1.0
171.24	1.0
220.23	2.0
200.41	7.0
207.52	10.0
183.1	14.0
175.04	10.0
173.26	19.0
159.7	11.0
175.37	18.0
198.44	3.0
168.76	5.0
165.87	3.0
145.73	9.0
179.68	0.0
184.94	11.0
227.52	7.0
149.36	9.0
182.32	15.0
200.6	18.0
183.21	13.0
195.43	9.0
185.17	4.0
179.33	5.0
196.17	12.0
183.14	9.0
156.71	17.0
174.79	10.0
174.48	4.0
220.39	7.0
189.07	4.0
152.64	16.0
185.33	8.0
176.88	7.0
171.65	15.0
166.33	8.0
163.94	0.0
192.77	14.0
206.13	9.0
173.2	16.0
171.41	12.0
202.04	7.0
168.84	7.0
178.48	7.0
188.51	13.0
187.13	19.0
192.89	15.0
163.5	9.0
174.78	14.0
182.67	9.0
193.88	9.0
147.55	12.0
182.63	12.0
169.78	15.0
225.68	2.0
206.08	15.0
154.75	13.0
165.07	8.0
197.07	14.0
183.97	11.0
165.07	4.0
213.82	7.0
155.84	13.0
188.57	9.0
199.02	9.0
189.61	16.0
178.34	9.0
187.46	7.0
193.3	7.0
169.02	4.0
165.71	6.0
169.48	1.0
174.91	12.0
171.99	13.0
179.52	8.0
172.02	14.0
161.32	9.0
164.26	11.0
206.47	21.0
158.71	9.0
207.08	4.0
177.63	7.0
193.4	12.0
190.06	19.0
171.15	5.0
198.13	16.0
160.23	4.0
167.46	14.0
195.66	4.0
175.16	13.0
194.29	10.0
188.86	6.0
182.61	10.0
180.45	4.0
191.98	10.0
184.19	14.0
211.8	9.0
199.29	21.0
201.79	1.0
187.37	14.0
215.94	8.0
182.43	9.0
210.69	2.0
212.54	13.0
205.43	7.0
185.52	16.0
188.19	3.0
179.74	11.0
217.21	8.0
170.23	13.0
180.18	11.0
191.03	1.0
199.33	9.0
